x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
-0.434001,-0.0429899,0,0,30.1061,3.8252,60.3851,9.74649,89.8525,17.4138,
-0.435001,-0.0439896,0,0,30.1035,3.85332,60.3691,9.85005,89.827,17.5559,
-0.434001,-0.0439896,0,0,30.0991,3.89289,60.3446,10.0027,89.7882,17.7663,
-0.435001,-0.0449894,0,0,30.0955,3.91888,60.3276,10.1041,89.7616,17.9061,
-0.434001,-0.0449894,0,0,30.0911,3.95545,60.3031,10.2537,90.5585,18.4884,
-0.435001,-0.0459892,0,0,30.0884,3.97957,60.287,10.3533,90.5086,18.7022,
-0.434001,-0.0459892,0,0,30.0858,4.00257,60.271,10.4517,90.4588,18.9147,
-0.434001,-0.046989,0,0,30.0832,4.02456,60.6952,10.6604,90.4089,19.1262,
-0.434001,-0.0479887,0,0,30.0806,4.04454,60.6697,10.7943,90.3591,19.3356,
-0.434001,-0.0489885,0,0,30.9373,4.24377,60.6319,10.9927,90.2849,19.6475,
-0.434001,-0.0489885,0,0,30.9213,4.33614,60.6064,11.1235,90.2351,19.854,
-0.434001,-0.0489885,0,0,30.9063,4.42873,60.5818,11.2546,90.1862,20.0609,
-0.434001,-0.0489885,0,0,30.8828,4.56618,60.544,11.4498,90.112,20.3695,
-0.434001,-0.0499883,0,0,30.8668,4.65732,60.5186,11.5794,90.0622,20.5746,
-0.433001,-0.0509881,0,0,30.8518,4.74645,60.4941,11.7069,90.0135,20.7777,
-0.433001,-0.0519879,0,0,30.8368,4.83359,60.4696,11.8325,89.9647,20.9788,
-0.432002,-0.0529877,0,0,30.4718,4.88406,60.0942,11.9251,89.5627,21.1542,
-0.432002,-0.0539874,0,0,30.4579,4.9672,60.0707,12.0467,89.5149,21.3513,
-0.433002,-0.0549872,0,0,30.4429,5.04812,60.0462,12.166,89.4663,21.5461,
-0.432002,-0.055987,0,0,30.4224,5.16611,60.0115,12.3416,89.3952,21.835,
-0.432002,-0.0569868,0,0,30.4095,5.24325,59.989,12.4571,89.3484,22.0261,
-0.431002,-0.0579866,0,0,30.3955,5.31795,59.9656,12.5702,89.3008,22.2145,
-0.432002,-0.0589863,0,0,30.3826,5.38987,59.9432,12.6805,89.2541,22.4002,
-0.431002,-0.0609859,0,0,30.3641,5.49485,59.9105,12.8431,89.1851,22.676,
-0.431002,-0.0619857,0,0,30.3512,5.56155,59.8881,12.9481,89.1385,22.8565,
-0.431002,-0.0629854,0,0,30.3392,5.62647,59.8666,13.0514,89.0928,23.0352,
-0.430002,-0.0639853,0,0,30.3283,5.68939,59.8462,13.1527,89.0481,23.212,
-0.431002,-0.064985,0,0,30.3109,5.77917,59.8145,13.3001,88.9801,23.4725,
-0.431002,-0.0659848,0,0,30.2999,5.83809,59.794,13.3974,88.9354,23.6453,
-0.430002,-0.0669846,0,0,30.289,5.8948,59.7736,13.4924,88.8908,23.8157,
-0.430002,-0.0679844,0,0,30.278,5.9485,59.7532,13.5844,88.8462,23.9831,
-0.429003,-0.069984,0,0,30.2626,6.02604,59.7236,13.7195,88.7802,24.2312,
-0.429003,-0.0719835,0,0,30.2527,6.07373,59.7042,13.8055,88.7366,24.3926,
-0.430003,-0.0719835,0,0,30.2438,6.11866,59.6857,13.8888,90.1471,25.3643,
-0.430003,-0.0729833,0,0,30.2348,6.16358,59.6673,13.9721,90.0429,25.654,
-0.430003,-0.073983,0,0,30.2204,6.22715,60.47,14.4812,89.8858,26.0843,
-0.429003,-0.0749829,0,0,30.2124,6.26807,60.4283,14.636,89.7825,26.37,
-0.429003,-0.0759826,0,0,30.2035,6.30677,60.3857,14.7884,89.6784,26.6532,
-0.429003,-0.0769824,0,0,30.6342,6.46148,60.344,14.9392,89.5752,26.9349,
-0.428003,-0.0779822,0,0,30.6168,6.53454,60.3024,15.0876,89.4721,27.2141,
-0.428003,-0.078982,0,0,30.5911,6.64063,60.2405,15.3068,89.318,27.6294,
-0.428003,-0.0799818,0,0,30.5738,6.70943,60.1989,15.4509,89.215,27.9041,
-0.428003,-0.0809816,0,0,30.5573,6.77648,60.1583,15.5933,89.1129,28.1773,
-0.427004,-0.0819814,0,0,30.541,6.84128,60.1177,15.7334,89.011,28.448,
-0.427004,-0.083981,0,0,30.5174,6.9341,60.0578,15.9392,88.859,28.8497,
-0.427004,-0.0849807,0,0,30.501,6.99263,60.0173,16.0729,88.7572,29.1139,
-0.427004,-0.0859805,0,0,29.6721,6.82847,59.1877,15.911,87.9257,28.9559,
-0.427004,-0.0869803,0,0,29.6586,6.88379,59.15,16.0418,87.8265,29.2176,
-0.427004,-0.0879801,0,0,29.639,6.96315,59.094,16.2343,87.6782,29.6064,
-0.427004,-0.0889799,0,0,29.6265,7.01447,59.0573,16.3611,87.58,29.8641,
-0.426004,-0.0899797,0,0,29.6151,7.06379,59.0216,16.4859,87.4827,30.1198,
-0.426004,-0.0909795,0,0,29.6036,7.11111,58.9859,16.6086,87.3855,30.3735,
-0.426004,-0.0919793,0,0,29.5869,7.17873,58.9329,16.7895,87.2401,30.7508,
-0.425005,-0.0929791,0,0,29.5764,7.22205,58.8982,16.9083,87.1439,31.0005,
-0.426005,-0.0939789,0,0,29.566,7.26337,58.8635,17.0251,87.0477,31.2482,
-0.425005,-0.0949787,0,0,29.5513,7.32299,58.8124,17.1979,86.9043,31.6175,
-0.425005,-0.0959785,0,0,29.5418,7.36031,58.7787,17.3107,86.809,31.8612,
-0.425005,-0.0969783,0,0,29.5333,7.39589,58.746,17.4218,86.7147,32.1034,
-0.425005,-0.0969783,0,0,29.5248,7.43049,58.7132,17.532,86.6203,32.3447,
-0.424005,-0.0969783,0,0,29.5164,7.46483,58.6805,17.6418,86.5261,32.5854,
-0.425005,-0.0979781,0,0,29.5037,7.51445,58.6315,17.8047,86.3847,32.9447,
-0.425005,-0.0979781,0,0,29.4952,7.54678,58.5988,17.9125,86.2904,33.1835,
-0.425005,-0.0979781,0,0,29.4877,7.57938,58.567,18.0207,86.197,33.4227,
-0.424005,-0.0979782,0,0,29.4793,7.61146,58.5344,18.1281,87.3743,34.5655,
-0.424005,-0.0989779,0,0,29.4676,7.65781,59.9659,19.0444,87.1189,35.0894,
-0.424005,-0.0999777,0,0,29.4602,7.68714,59.8727,19.2802,86.9488,35.4372,
-0.423005,-0.0999778,0,0,30.3066,8.03318,59.7796,19.5144,86.779,35.7834,
-0.424005,-0.100978,0,0,30.2759,8.13598,59.6874,19.7481,86.61,36.1292,
-0.423005,-0.100978,0,0,30.2444,8.23709,59.5944,19.9798,86.4404,36.4728,
-0.423005,-0.100978,0,0,30.1985,8.38794,59.4564,20.3267,86.1874,36.9875,
-0.422005,-0.101977,0,0,30.168,8.48769,59.3645,20.5569,86.0191,37.3294,
-0.421006,-0.102977,0,0,30.1375,8.58509,59.2728,20.7846,85.8509,37.6687,
-0.421006,-0.103977,0,0,30.1081,8.68049,59.1822,21.0104,85.6838,38.006,
-0.421006,-0.104977,0,0,30.0644,8.82027,59.0465,21.3457,85.4335,38.5088,
-0.421006,-0.105977,0,0,30.0359,8.91167,58.9568,21.5674,85.2674,38.842,
-0.420006,-0.106977,0,0,30.0076,9.00073,58.8673,21.7866,85.1015,39.1727,
-0.419006,-0.107976,0,0,29.9802,9.08778,58.7787,22.0038,84.9366,39.5014,
-0.419006,-0.108976,0,0,29.5349,9.01694,58.3038,21.996,84.4247,39.5474,
-0.418006,-0.109976,0,0,29.4963,9.14103,58.1735,22.3153,84.1798,40.0339,
-0.418006,-0.110976,0,0,29.47,9.22138,58.0862,22.5255,84.0164,40.3553,
-0.418007,-0.111976,0,0,29.4457,9.30043,58.0006,22.7347,83.8545,40.676,
-0.418007,-0.112975,0,0,29.4082,9.41482,57.8715,23.0441,83.611,41.1523,
-0.417007,-0.113975,0,0,29.3849,9.48953,57.7871,23.2488,83.4504,41.4683,
-0.416007,-0.114975,0,0,29.3616,9.56188,57.7028,23.451,83.2899,41.7817,
-0.417007,-0.115975,0,0,29.3384,9.63224,57.6185,23.6512,83.1294,42.0931,
-0.416007,-0.116975,0,0,29.3161,9.70059,57.5352,23.8495,82.97,42.4025,
-0.416007,-0.117974,0,0,29.2838,9.79963,57.4113,24.1433,82.7318,42.8632,
-0.415007,-0.118974,0,0,29.2626,9.86364,57.3291,24.337,82.5735,43.1679,
-0.415007,-0.119974,0,0,29.2423,9.92599,57.2478,24.5292,82.4161,43.4714,
-0.414008,-0.120974,0,0,29.2221,9.986,57.1667,24.719,82.2588,43.7721,
-0.415008,-0.121974,0,0,29.1928,10.0727,57.0459,25.0003,82.0239,44.2201,
-0.414008,-0.121974,0,0,29.1736,10.1297,56.9657,25.187,81.8676,44.518,
-0.414008,-0.122974,0,0,29.1554,10.1857,56.8865,25.3728,82.8972,46.1119,
-0.413008,-0.122974,0,0,29.1363,10.24,56.8066,25.5565,82.6367,46.5152,
-0.413008,-0.123973,0,0,29.1091,10.32,57.9721,26.7168,82.2469,47.1193,
-0.413008,-0.124973,0,0,29.0911,10.3713,57.8173,27.0084,81.9874,47.5195,
-0.412008,-0.124973,0,0,30.5344,11.2193,57.6635,27.2989,81.7289,47.9188,
-0.412008,-0.125973,0,0,30.4566,11.3976,57.5099,27.5879,81.4708,48.3163,
-0.410008,-0.126973,0,0,30.3408,11.6609,57.2807,28.0169,81.0851,48.9079,
-0.409008,-0.127973,0,0,30.2655,11.8337,57.1298,28.2999,80.83,49.2991,
-0.408009,-0.128973,0,0,30.1904,12.0034,56.9793,28.5797,80.5755,49.6869,
-0.407009,-0.129973,0,0,30.1156,12.1702,56.8293,28.8562,80.3218,50.0711,
-0.406009,-0.131972,0,0,30.0059,12.4145,56.6069,29.2651,79.9439,50.6415,
-0.404009,-0.133972,0,0,29.9334,12.5728,56.4595,29.5327,79.6932,51.0165,
-0.404009,-0.134972,0,0,29.8629,12.7275,56.3139,29.797,79.4441,51.3882,
-0.40301,-0.136972,0,0,29.0257,12.4376,55.4799,29.5024,78.6145,51.089,
-0.40201,-0.138971,0,0,28.9245,12.6589,55.2664,29.8878,78.246,51.6354,
-0.40101,-0.140971,0,0,28.8591,12.8031,55.126,30.1414,78.0023,51.9964,
-0.400011,-0.142971,0,0,28.794,12.9424,54.9861,30.3898,77.7593,52.3518,
-0.399011,-0.14497,0,0,28.7317,13.0781,54.849,30.6348,77.519,52.704,
-0.398011,-0.14797,0,0,28.6399,13.273,54.6451,30.9933,77.1605,53.2231,
-0.396012,-0.149969,0,0,28.5818,13.3982,54.5122,31.2276,76.9245,53.5645,
-0.396012,-0.151969,0,0,28.5237,13.5179,54.3795,31.4564,76.6888,53.9002,
-0.395012,-0.153969,0,0,28.4686,13.6351,54.2496,31.6827,76.4558,54.2336,
-0.395012,-0.154969,0,0,28.4136,13.7479,54.1199,31.9045,76.2231,54.5623,
-0.393013,-0.157968,0,0,28.3341,13.9127,53.9285,32.2327,75.8773,55.0509,
-0.393013,-0.158968,0,0,28.2822,14.017,53.802,32.4459,75.648,55.3709,
-0.391013,-0.159968,0,0,28.2314,14.1197,53.6768,32.6573,75.42,55.6891,
-0.391013,-0.160968,0,0,28.1825,14.22,53.5533,32.8665,75.1937,56.0051,
-0.390014,-0.162967,0,0,28.1096,14.3649,53.3688,33.1743,74.8552,56.4727,
-0.389014,-0.164967,0,0,28.0621,14.4576,53.247,33.3755,74.631,56.7804,
-0.389014,-0.165967,0,0,28.0164,14.5468,53.1269,33.5733,74.4083,57.0848,
-0.387014,-0.166967,0,0,27.9719,14.6346,53.0081,33.7696,75.1456,58.8227,
-0.387015,-0.169966,0,0,27.9071,14.7599,52.8318,34.0577,74.6393,59.3991,
-0.386015,-0.171966,0,0,27.8648,14.8382,53.9334,35.5069,74.303,59.7776,
-0.386015,-0.173966,0,0,27.8252,14.9134,53.7168,35.7973,73.9688,60.1538,
-0.385016,-0.174966,0,0,27.7857,14.9852,53.5004,36.084,73.6351,60.5262,
-0.384016,-0.175966,0,0,29.0225,15.9534,53.2855,36.3679,73.3028,60.8957,
-0.383016,-0.176965,0,0,28.8558,16.2157,52.9653,36.7896,72.8069,61.4456,
-0.381016,-0.176966,0,0,28.7453,16.3872,52.7531,37.0668,72.478,61.8079,
-0.379016,-0.177966,0,0,28.637,16.557,52.5432,37.3423,72.1517,62.1683,
-0.378016,-0.179965,0,0,28.5294,16.722,52.3343,37.6124,71.8268,62.523,
-0.377017,-0.181965,0,0,28.4238,16.883,52.1274,37.8785,71.5039,62.8738,
-0.375017,-0.183965,0,0,28.2685,17.1168,51.8205,38.2699,71.0232,63.3919,
-0.374017,-0.184965,0,0,28.1667,17.2683,51.618,38.526,70.7052,63.7323,
-0.372018,-0.185965,0,0,26.8591,16.4429,50.3984,37.6091,69.5866,62.7418,
-0.372018,-0.186965,0,0,26.763,16.5906,50.2012,37.8618,69.2736,63.0789,
-0.370018,-0.188964,0,0,26.6205,16.807,49.9076,38.2351,68.8069,63.5786,
-0.368018,-0.189965,0,0,26.5282,16.9472,49.7148,38.4798,68.4989,63.9072,
-0.366019,-0.191964,0,0,26.4382,17.0837,49.5244,38.7206,68.1933,64.232,
-0.365019,-0.192964,0,0,26.3503,17.2157,49.3362,38.9568,67.8903,64.552,
-0.364019,-0.195964,0,0,26.222,17.4089,49.0574,39.3063,67.439,65.0273,
-0.36202,-0.196964,0,0,26.1386,17.5326,48.8739,39.5339,67.1409,65.3386,
-0.36102,-0.198964,0,0,26.0572,17.6533,48.6925,39.7585,66.8449,65.6468,
-0.35902,-0.200963,0,0,25.9788,17.77,48.5141,39.9791,66.5518,65.951,
-0.359021,-0.202963,0,0,25.9032,17.8823,48.3383,40.1955,66.2612,66.2511,
-0.358021,-0.205963,0,0,25.7918,18.044,48.0768,40.513,65.8279,66.694,
-0.355021,-0.205963,0,0,25.7206,18.1481,47.9057,40.7209,65.5423,66.9855,
-0.355022,-0.207963,0,0,25.6514,18.2491,47.7366,40.9257,65.2587,67.2739,
-0.354022,-0.208963,0,0,25.5835,18.3476,47.5688,41.1279,64.9766,67.5594,
-0.353023,-0.211962,0,0,25.4839,18.4888,47.3197,41.4244,64.5561,67.9809,
-0.350023,-0.211963,0,0,25.4204,18.579,47.1566,41.618,64.2789,68.2578,
-0.349023,-0.213962,0,0,25.3589,18.6661,46.9956,41.8086,64.0038,68.5316,
-0.348023,-0.214962,0,0,25.2993,18.7503,46.8365,41.9962,63.7306,68.8024,
-0.347024,-0.215962,0,0,25.2411,18.8319,46.6788,42.181,63.459,69.0704,
-0.347024,-0.217962,0,0,25.1561,18.9492,46.4447,42.4533,63.054,69.4674,
-0.346024,-0.218962,0,0,22.5901,22.1388,43.8374,46.1295,59.3631,71.7996,
-0.309021,-0.204968,0,0,22.5456,22.1967,43.6004,46.3555,59.1259,72.0257,
-0.309024,-0.217966,0,0,23.2453,22.9962,43.2543,46.6761,58.9947,72.8574,
-0.308025,-0.224965,0,0,23.1259,23.1213,43.0297,46.8779,58.7091,73.0923,
-0.307027,-0.229964,0,0,23.0121,23.2373,42.8101,47.0712,58.4281,73.3189,
-0.305028,-0.234964,0,0,22.9019,23.3452,42.594,47.2563,58.1506,73.5374,
-0.304029,-0.239963,0,0,22.7961,23.4445,42.3819,47.4332,57.877,73.7477,
-0.302031,-0.246962,0,0,22.6461,23.5804,42.0717,47.686,57.4739,74.0511,
-0.300032,-0.250962,0,0,22.5506,23.6615,41.8692,47.8451,57.2094,74.2439,
-0.299032,-0.253962,0,0,22.4593,23.7362,41.6707,47.998,56.9487,74.4306,
-0.297033,-0.256962,0,0,22.3711,23.8048,41.4752,48.1449,56.6911,74.6112,
-0.296035,-0.262961,0,0,21.3333,22.8519,40.4692,47.1688,55.7036,73.6251,
-0.294035,-0.264961,0,0,21.2631,22.9187,40.2891,47.3158,55.4596,73.8068,
-0.294036,-0.26896,0,0,21.197,22.9816,40.1125,47.4593,55.2191,73.9851,
-0.292037,-0.27096,0,0,21.1345,23.0404,39.9394,47.5988,54.9819,74.1594,
-0.291038,-0.27596,0,0,21.0457,23.1198,39.6844,47.7994,54.6304,74.4125,
-0.290038,-0.27696,0,0,20.9908,23.1685,39.5183,47.9293,54.3999,74.5774,
-0.289039,-0.27796,0,0,20.9379,23.2153,39.3543,48.0572,54.1714,74.7403,
-0.288039,-0.27896,0,0,20.8864,23.2593,39.1917,48.1822,53.9445,74.9003,
-0.28704,-0.281959,0,0,20.8129,23.3212,38.9516,48.3656,53.6079,75.1363,
-0.28404,-0.28196,0,0,20.7667,23.3585,38.7945,48.4838,53.3864,75.2894,
-0.28304,-0.28396,0,0,20.7238,23.3933,38.6405,48.5997,53.168,75.4403,
-0.282041,-0.28496,0,0,20.6823,23.4243,38.4879,48.7117,52.951,75.5873,
-0.281041,-0.28796,0,0,20.6241,23.4677,38.2629,48.8768,52.6293,75.805,
-0.281042,-0.288959,0,0,20.5878,23.4932,38.1154,48.9835,52.4172,75.9469,
-0.280042,-0.28896,0,0,20.5523,23.5172,37.9688,49.0886,52.2062,76.0869,
-0.278042,-0.28896,0,0,20.5014,23.5516,37.7516,49.2443,51.8926,76.2951,
-0.277042,-0.28896,0,0,20.4689,23.5724,37.6085,49.3458,51.6853,76.4314,
-0.276042,-0.28896,0,0,20.4377,23.5924,37.4668,49.4464,51.4796,76.5669,
-0.276042,-0.28896,0,0,20.4062,23.6109,37.3251,49.5453,51.274,76.7005,
-0.275041,-0.28796,0,0,20.3754,23.6299,37.1843,49.6445,51.0695,76.8344,
-0.273041,-0.286961,0,0,20.3297,23.658,36.9744,49.7925,50.7643,77.0341,
-0.272041,-0.286961,0,0,20.2999,23.6755,36.8355,49.8895,50.5622,77.1656,
-0.271041,-0.286961,0,0,20.2715,23.6922,36.6982,49.9857,50.3616,77.2961,
-0.270041,-0.286961,0,0,20.2438,23.7074,36.5618,50.0802,50.1622,77.4249,
-0.269041,-0.285962,0,0,20.2032,23.7285,36.3586,50.2199,49.8648,77.6158,
-0.26804,-0.284962,0,0,20.6971,24.6436,36.2236,50.3131,49.6672,77.7431,
-0.26704,-0.282962,0,0,20.563,24.7364,36.0895,50.406,49.4707,77.8698,
-0.26504,-0.281963,0,0,20.4293,24.8289,36.1721,51.0088,49.2752,77.996,
-0.26304,-0.281963,0,0,20.2318,24.9647,35.8821,51.1949,48.9852,78.1821,
-0.261039,-0.280964,0,0,20.1025,25.0533,35.6915,51.3168,48.7946,78.304,
-0.259039,-0.279964,0,0,19.9747,25.1385,35.5027,51.4351,48.7748,78.8988,
-0.257039,-0.280964,0,0,19.7869,25.2646,35.2237,51.6108,48.4088,79.1123,
-0.255039,-0.280964,0,0,19.6639,25.3447,35.0404,51.7238,48.1678,79.2503,
-0.254039,-0.280965,0,0,18.9814,24.4937,34.3852,50.8579,47.5388,78.3731,
-0.252039,-0.279965,0,0,18.867,24.5781,34.21,50.9754,47.3055,78.5158,
-0.251039,-0.280965,0,0,18.7546,24.6608,34.037,51.091,47.0746,78.6565,
-0.24904,-0.282965,0,0,18.5903,24.7813,33.7817,51.261,46.7326,78.8642,
-0.24604,-0.282965,0,0,18.4854,24.8591,33.6162,51.3718,46.5093,79.0001,
-0.24504,-0.283965,0,0,18.383,24.9331,33.4533,51.4786,46.2887,79.132,
-0.24304,-0.283966,0,0,18.283,25.0052,33.2929,51.5835,46.0706,79.262,
-0.243041,-0.285966,0,0,18.1851,25.0753,33.1346,51.6865,45.8547,79.39,
-0.241041,-0.286966,0,0,18.0427,25.1774,32.9015,51.8379,45.5352,79.579,
-0.239041,-0.286966,0,0,17.9507,25.2428,32.7493,51.936,45.3254,79.7021,
-0.237041,-0.287966,0,0,17.8612,25.3063,32.5996,52.0322,45.1184,79.8233,
-0.237042,-0.289966,0,0,17.7747,25.3675,32.4528,52.1263,44.914,79.9423,
-0.235042,-0.289966,0,0,17.6902,25.4261,32.3081,52.2175,44.7119,80.0585,
-0.233043,-0.292966,0,0,17.5683,25.5106,32.0958,52.3512,44.4134,80.2297,
-0.232043,-0.293966,0,0,17.4908,25.5628,31.9581,52.4362,44.2181,80.3397,
-0.231043,-0.294966,0,0,17.4154,25.6141,31.8223,52.5203,44.0247,80.4488,
-0.229043,-0.295966,0,0,17.3424,25.6624,31.689,52.6014,43.834,80.5549,
-0.228044,-0.297966,0,0,17.2385,25.7314,31.4945,52.7197,43.5529,80.7108,
-0.227044,-0.298966,0,0,17.171,25.7746,31.3667,52.7957,43.3676,80.8118,
-0.225044,-0.298967,0,0,17.1066,25.8169,31.2418,52.8708,43.1852,80.9119,
-0.224045,-0.300967,0,0,17.0441,25.8561,31.1191,52.9428,43.0049,81.0089,
-0.224045,-0.302966,0,0,16.9547,25.9119,30.9389,53.048,42.7381,81.1517,
-0.222045,-0.301967,0,0,16.8967,25.9473,30.8206,53.1161,42.5623,81.2449,
-0.221045,-0.302967,0,0,16.8407,25.9817,30.7044,53.1833,42.3886,81.337,
-0.220046,-0.303967,0,0,16.7603,26.0301,30.5335,53.2809,42.1314,81.4721,
-0.218045,-0.302967,0,0,16.7082,26.0608,30.4213,53.3442,41.9619,81.5604,
-0.217046,-0.303967,0,0,16.6577,26.0896,30.3108,53.4056,41.7941,81.6467,
-0.217046,-0.305967,0,0,16.5857,26.1304,30.1486,53.4955,41.5458,81.774,
-0.216046,-0.304967,0,0,16.5386,26.1564,30.0416,53.5541,41.3816,81.8574,
-0.215046,-0.303968,0,0,16.4925,26.1826,29.9357,53.6129,41.2186,81.941,
-0.214046,-0.303968,0,0,16.4469,26.2073,29.8305,53.6699,41.0566,82.0227,
-0.212046,-0.303968,0,0,16.5726,26.7669,29.676,53.754,40.817,82.1439,
-0.211046,-0.304968,0,0,16.472,26.8211,29.5754,53.8082,40.6597,82.2226,
-0.210046,-0.304968,0,0,15.9685,26.0393,29.0719,53.0264,40.1709,81.4345,
-0.209046,-0.305968,0,0,15.8249,26.1202,28.9282,53.1073,39.942,81.5525,
-0.207046,-0.305969,0,0,15.7321,26.1732,29.0011,53.6382,39.7923,81.6301,
-0.206047,-0.307969,0,0,15.6419,26.224,28.8539,53.7138,39.6596,81.7622,
-0.206047,-0.308969,0,0,15.5544,26.2736,28.7094,53.7882,39.5084,81.8392,
-0.204047,-0.307969,0,0,15.4682,26.3217,28.5663,53.8609,39.3587,81.9145,
-0.203047,-0.308969,0,0,15.3426,26.3926,28.3554,53.9689,39.1377,82.0263,
-0.201047,-0.308969,0,0,15.2616,26.4378,28.2177,54.0388,38.9933,82.0987,
-0.200047,-0.309969,0,0,15.1829,26.482,28.0824,54.1076,38.8513,82.17,
-0.199047,-0.30997,0,0,15.1059,26.5242,27.9487,54.1744,38.711,82.2394,
-0.198047,-0.30997,0,0,15.0308,26.5665,27.817,54.2413,38.5726,82.3088,
-0.196048,-0.31097,0,0,14.9216,26.627,27.6229,54.3387,38.3685,82.4099,
-0.195048,-0.31097,0,0,14.8521,26.6653,27.4968,54.4016,38.2358,82.4754,
-0.194048,-0.31097,0,0,14.7842,26.7028,27.3724,54.4636,38.1047,82.5399,
-0.193048,-0.31197,0,0,14.7178,26.7393,27.2496,54.5247,37.9753,82.6035,
-0.192048,-0.31297,0,0,14.6221,26.7919,27.0692,54.6141,37.7849,82.6967,
-0.190048,-0.311971,0,0,14.5603,26.8256,26.951,54.6723,37.6601,82.7574,
-0.190048,-0.313971,0,0,14.4999,26.8581,26.8343,54.7293,37.5368,82.8169,
-0.189048,-0.313971,0,0,14.4416,26.8896,26.7195,54.7853,37.4153,82.8755,
-0.188048,-0.313971,0,0,14.3848,26.9203,26.6063,54.8405,37.2955,82.9332,
-0.187049,-0.314971,0,0,14.3028,26.9652,26.4398,54.9221,37.1191,83.0186,
-0.186048,-0.313971,0,0,14.2495,26.9939,26.3303,54.9753,37.0029,83.0743,
-0.185048,-0.313972,0,0,14.1974,27.0219,26.2221,55.0277,36.8881,83.1292,
-0.184049,-0.314972,0,0,14.1218,27.0614,26.0624,55.1037,36.7185,83.209,
-0.183048,-0.313972,0,0,14.0732,27.0874,25.9578,55.1541,36.6073,83.2619,
-0.182048,-0.313972,0,0,14.0258,27.1127,25.8545,55.2036,36.4974,83.3139,
-0.182049,-0.314972,0,0,13.9794,27.1369,25.7522,55.2522,36.3886,83.3649,
-0.181048,-0.313972,0,0,13.9345,27.1613,25.6515,55.3008,36.2813,83.416,
-0.179048,-0.313972,0,0,13.8684,27.1956,25.5019,55.3714,36.1219,83.4904,
-0.178049,-0.314973,0,0,13.8271,27.217,25.4049,55.417,36.0183,83.5385,
-0.178049,-0.315972,0,0,13.7872,27.2373,25.3093,55.4616,35.9161,83.5856,
-0.177049,-0.315973,0,0,13.7489,27.2568,25.2152,55.5052,35.8155,83.6317,
-0.177049,-0.316973,0,0,13.6931,27.2848,25.0758,55.5696,35.6662,83.6998,
-0.175049,-0.314973,0,0,13.6569,27.3034,24.984,55.6124,35.5679,83.7451,
-0.175049,-0.315973,0,0,13.6218,27.3211,24.8932,55.6542,35.4706,83.7894,
-0.174049,-0.314973,0,0,13.5877,27.3379,24.8037,55.6952,35.3746,83.8328,
-0.174049,-0.314973,0,0,13.5378,27.3636,24.6707,55.757,35.2318,83.8984,
-0.172048,-0.312974,0,0,13.2735,26.9041,24.3921,55.3037,34.9515,83.4457,
-0.172048,-0.313974,0,0,13.2413,26.9195,24.3049,55.343,34.8577,83.4875,
-0.172048,-0.313974,0,0,13.2101,26.9348,24.2186,55.3822,34.765,83.5292,
-0.171048,-0.312974,0,0,13.2993,27.4489,24.1082,55.4961,34.6273,83.5915,
-0.170048,-0.311974,0,0,13.2146,27.4874,24.017,55.5371,34.5361,83.6325,
-0.170048,-0.312974,0,0,13.1306,27.525,23.9265,55.5771,34.4457,83.6725,
-0.168048,-0.312974,0,0,13.0485,27.5626,23.838,55.6172,34.3572,83.7125,
-0.169049,-0.315974,0,0,12.9283,27.6161,23.7082,55.6743,34.2273,83.7696,
-0.168048,-0.314974,0,0,12.8493,27.6515,23.6227,55.7121,34.2497,84.1461,
-0.167048,-0.314974,0,0,12.7713,27.6868,23.5383,55.75,34.1254,84.1976,
-0.166048,-0.314974,0,0,12.6953,27.7212,23.4558,55.7868,34.003,84.248,
-0.165049,-0.316974,0,0,12.6207,27.7546,23.3748,55.8226,33.8821,84.2974,
-0.16505,-0.320974,0,0,12.5134,27.8025,23.2577,55.8742,33.7047,84.3695,
-0.164051,-0.321974,0,0,12.4447,27.8332,23.1825,55.9075,33.5891,84.4166,
-0.163051,-0.322974,0,0,12.3776,27.8629,23.1089,55.9396,33.475,84.4625,
-0.163052,-0.324974,0,0,12.3127,27.8913,23.0374,55.9705,33.3629,84.5073,
-0.162052,-0.327974,0,0,12.2188,27.9322,22.9336,56.0152,33.1979,84.5728,
-0.161053,-0.328974,0,0,12.159,27.9583,22.8672,56.0437,33.0905,84.6154,
-0.161053,-0.330974,0,0,12.1017,27.984,22.8032,56.072,32.9853,84.6577,
-0.160054,-0.333974,0,0,12.0188,28.02,22.7103,56.1118,32.8304,84.7186,
-0.159055,-0.335974,0,0,11.9666,28.0424,22.6514,56.1367,32.73,84.7577,
-0.159056,-0.338974,0,0,11.9172,28.0634,22.5953,56.1603,32.6321,84.7956,
-0.158057,-0.340974,0,0,11.8699,28.0832,22.5412,56.1827,32.536,84.8323,
-0.158058,-0.343974,0,0,11.8034,28.1105,22.4644,56.2138,32.3958,84.885,
-0.158058,-0.344973,0,0,11.7609,28.1288,22.4151,56.2348,32.304,84.9204,
-0.157058,-0.344974,0,0,11.7191,28.1461,22.3665,56.2547,32.2129,84.9549,
-0.156058,-0.345974,0,0,11.6787,28.1625,22.3192,56.2737,32.1232,84.9883,
-0.156059,-0.348973,0,0,11.6221,28.1859,22.2522,56.3011,31.9922,85.0375,
-0.156059,-0.348973,0,0,11.5854,28.1999,22.2086,56.3177,31.9059,85.0687,
