time_step,RV_id,RV_s,RV_d,RV_speed,HV_s,HV_d,HV_speed,ref_vel,RV_in_HV_lane,RV_in_L0_zone,RV_in_L1_zone,RV_in_L2_zone,lane,state
1309,7,1368.63,6.30745,19.8009,1470.23,9.9517,26.4837,49.056,0,0,1,0,2,2
1309,8,1448.44,2.3162,21.7507,1470.23,9.9517,26.4837,49.056,0,1,1,0,2,2
1309,9,1370.13,2.34586,16.2271,1470.23,9.9517,26.4837,49.056,0,1,1,0,2,2
1309,10,1309,6.57541,18.631,1470.23,9.9517,26.4837,49.056,0,1,1,0,2,2
1309,11,1312.51,2.58778,19.0395,1470.23,9.9517,26.4837,49.056,0,1,1,0,2,2
1310,0,1592.62,1.80193,17.1117,1470.9,9.96156,26.4918,49.056,0,0,0,0,2,2
1310,1,1289.17,10.1181,14.9253,1470.9,9.96156,26.4918,49.056,0,0,0,0,2,2
1310,2,1568.81,5.89138,21.7027,1470.9,9.96156,26.4918,49.056,0,0,0,0,2,2
1310,3,1603.74,5.87079,16.352,1470.9,9.96156,26.4918,49.056,0,0,0,0,2,2
1310,4,1623.31,1.96804,16.8533,1470.9,9.96156,26.4918,49.056,0,0,0,0,2,2
1310,5,1343.99,2.21674,18.919,1470.9,9.96156,26.4918,49.056,0,0,0,0,2,2
1310,6,1487.61,6.00467,21.5901,1470.9,9.96156,26.4918,49.056,0,0,1,0,2,2
1310,7,1369.82,6.30964,19.8023,1470.9,9.96156,26.4918,49.056,0,0,1,0,2,2
1310,8,1449.74,2.28714,21.7512,1470.9,9.96156,26.4918,49.056,0,1,1,0,2,2
1310,9,1371.1,2.34037,16.2266,1470.9,9.96156,26.4918,49.056,0,1,1,0,2,2
1310,10,1310.12,6.55957,18.6313,1470.9,9.96156,26.4918,49.056,0,1,1,0,2,2
1310,11,1313.65,2.56079,19.0407,1470.9,9.96156,26.4918,49.056,0,1,1,0,2,2
1311,0,1593.1,1.80288,17.1119,1471.35,9.97566,26.355,49.056,0,0,0,0,2,2
1311,1,1289.76,10.1667,14.9255,1471.35,9.97566,26.355,49.056,0,0,0,0,2,2
1311,2,1569.68,5.89177,21.7024,1471.35,9.97566,26.355,49.056,0,0,0,0,2,2
1311,3,1604.38,5.87781,16.3405,1471.35,9.97566,26.355,49.056,0,0,0,0,2,2
1311,4,1623.99,1.96652,16.854,1471.35,9.97566,26.355,49.056,0,0,0,0,2,2
1311,5,1344.74,2.20212,18.9195,1471.35,9.97566,26.355,49.056,0,0,0,0,2,2
1311,6,1488.22,6.01332,21.5898,1471.35,9.97566,26.355,49.056,0,0,1,0,2,2
1311,7,1370.61,6.30996,19.8044,1471.35,9.97566,26.355,49.056,0,0,1,0,2,2
1311,8,1450.61,2.24088,21.7521,1471.35,9.97566,26.355,49.056,0,1,1,0,2,2
1311,9,1371.75,2.33026,16.2259,1471.35,9.97566,26.355,49.056,0,1,1,0,2,2
1311,10,1310.86,6.53258,18.6319,1471.35,9.97566,26.355,49.056,0,1,1,0,2,2
1311,11,1314.41,2.51708,19.0424,1471.35,9.97566,26.355,49.056,0,1,1,0,2,2
1312,0,1594.3,1.80502,17.112,1472.02,9.98636,26.2507,49.056,0,0,0,0,2,2
1312,1,1290.66,10.1962,14.9257,1472.02,9.98636,26.2507,49.056,0,0,0,0,2,2
1312,2,1570.98,5.8931,21.7021,1472.02,9.98636,26.2507,49.056,0,0,0,0,2,2
1312,3,1605.35,5.88303,16.3331,1472.02,9.98636,26.2507,49.056,0,0,0,0,2,2
1312,4,1625,1.96574,16.8545,1472.02,9.98636,26.2507,49.056,0,0,0,0,2,2
1312,5,1345.88,2.19171,18.9199,1472.02,9.98636,26.2507,49.056,0,0,0,0,2,2
1312,6,1489.73,6.02161,21.5896,1472.02,9.98636,26.2507,49.056,0,0,1,0,2,2
1312,7,1371.8,6.30842,19.8057,1472.02,9.98636,26.2507,49.056,0,0,1,0,2,2
1312,8,1451.88,2.20958,21.7527,1472.02,9.98636,26.2507,49.056,0,1,1,0,2,2
1312,9,1372.72,2.32273,16.2255,1472.02,9.98636,26.2507,49.056,0,1,1,0,2,2
1312,10,1311.98,6.51274,18.6323,1472.02,9.98636,26.2507,49.056,0,1,1,0,2,2
1312,11,1315.56,2.48582,19.0436,1472.02,9.98636,26.2507,49.056,0,1,1,0,2,2
1313,0,1594.84,1.8073,17.1121,1472.47,10.0112,26.0293,49.056,0,0,0,0,2,2
1313,1,1291.25,10.2363,14.926,1472.47,10.0112,26.0293,49.056,0,0,0,0,2,2
1313,2,1571.85,5.8962,21.7018,1472.47,10.0112,26.0293,49.056,0,0,0,0,2,2
1313,3,1606,5.89098,16.3222,1472.47,10.0112,26.0293,49.056,0,0,0,0,2,2
1313,4,1625.67,1.96494,16.8552,1472.47,10.0112,26.0293,49.056,0,0,0,0,2,2
1313,5,1346.64,2.17512,18.9205,1472.47,10.0112,26.0293,49.056,0,0,0,0,2,2
1313,6,1490.42,6.02949,21.5893,1472.47,10.0112,26.0293,49.056,0,0,1,0,2,2
1313,7,1372.59,6.3034,19.8076,1472.47,10.0112,26.0293,49.056,0,0,1,0,2,2
1313,8,1452.76,2.18023,21.7536,1472.47,10.0112,26.0293,49.056,0,1,1,0,2,2
1313,9,1373.37,2.30949,16.2247,1472.47,10.0112,26.0293,49.056,0,1,1,0,2,2
1313,10,1312.73,6.48012,18.6329,1472.47,10.0112,26.0293,49.056,0,1,1,0,2,2
1313,11,1316.32,2.43576,19.0452,1472.47,10.0112,26.0293,49.056,0,1,1,0,2,2
1314,0,1595.73,1.81046,17.1122,1473.16,10.037,25.9251,49.056,0,0,0,0,2,2
1314,1,1292.15,10.2718,14.9262,1473.16,10.037,25.9251,49.056,0,0,0,0,2,2
1314,2,1573.15,5.90078,21.7014,1473.16,10.037,25.9251,49.056,0,0,0,0,2,2
1314,3,1606.96,5.89904,16.3117,1473.16,10.037,25.9251,49.056,0,0,0,0,2,2
1314,4,1626.68,1.96413,16.856,1473.16,10.037,25.9251,49.056,0,0,0,0,2,2
1314,5,1347.77,2.15772,18.9211,1473.16,10.037,25.9251,49.056,0,0,0,0,2,2
1314,6,1491.54,6.0363,21.589,1473.16,10.037,25.9251,49.056,0,0,1,0,2,2
1314,7,1373.78,6.2957,19.8094,1473.16,10.037,25.9251,49.056,0,0,1,0,2,2
1314,8,1454.06,2.14988,21.7545,1473.16,10.037,25.9251,49.056,0,1,1,0,2,2
1314,9,1374.34,2.2947,16.224,1473.16,10.037,25.9251,49.056,0,1,1,0,2,2
1314,10,1313.84,6.44438,18.6335,1473.16,10.037,25.9251,49.056,0,1,1,0,2,2
1314,11,1317.46,2.38193,19.0468,1473.16,10.037,25.9251,49.056,0,1,1,0,2,2
1315,0,1596.97,1.81404,17.1123,1473.86,10.0532,25.6757,49.056,0,0,0,0,2,2
1315,1,1293.04,10.2932,14.9264,1473.86,10.0532,25.6757,49.056,0,0,0,0,2,2
1315,2,1574.45,5.90459,21.7011,1473.86,10.0532,25.6757,49.056,0,0,0,0,2,2
1315,3,1607.94,5.90447,16.3049,1473.86,10.0532,25.6757,49.056,0,0,0,0,2,2
1315,4,1627.7,1.9636,16.8565,1473.86,10.0532,25.6757,49.056,0,0,0,0,2,2
1315,5,1348.91,2.1454,18.9216,1473.86,10.0532,25.6757,49.056,0,0,0,0,2,2
1315,6,1493.11,6.04264,21.5887,1473.86,10.0532,25.6757,49.056,0,0,1,0,2,2
1315,7,1374.97,6.28891,19.8105,1473.86,10.0532,25.6757,49.056,0,0,1,0,2,2
1315,8,1455.37,2.12965,21.7551,1473.86,10.0532,25.6757,49.056,0,1,1,0,2,2
1315,9,1375.32,2.28359,16.2235,1473.86,10.0532,25.6757,49.056,0,1,1,0,2,2
1315,10,1314.96,6.41881,18.6339,1473.86,10.0532,25.6757,49.056,0,1,1,0,2,2
1315,11,1318.6,2.34389,19.0478,1473.86,10.0532,25.6757,49.056,0,1,1,0,2,2
1316,0,1597.51,1.81829,17.1123,1474.33,10.079,25.4757,49.056,0,0,0,0,2,2
1316,1,1293.64,10.3216,14.9267,1474.33,10.079,25.4757,49.056,0,0,0,0,2,2
1316,2,1575.32,5.91263,21.7006,1474.33,10.079,25.4757,49.056,0,0,0,0,2,2
1316,3,1608.58,5.91343,16.295,1474.33,10.079,25.4757,49.056,0,0,0,0,2,2
1316,4,1628.37,1.96351,16.8572,1474.33,10.079,25.4757,49.056,0,0,0,0,2,2
1316,5,1349.66,2.12636,18.9222,1474.33,10.079,25.4757,49.056,0,0,0,0,2,2
1316,6,1493.79,6.04771,21.5883,1474.33,10.079,25.4757,49.056,0,0,1,0,2,2
1316,7,1375.77,6.27668,19.8122,1474.33,10.079,25.4757,49.056,0,0,1,0,2,2
1316,8,1456.24,2.0993,21.756,1474.33,10.079,25.4757,49.056,0,1,1,0,2,2
1316,9,1375.96,2.26572,16.2228,1474.33,10.079,25.4757,49.056,0,1,1,0,2,2
1316,10,1315.71,6.37788,18.6344,1474.33,10.079,25.4757,49.056,0,1,1,0,2,2
1316,11,1319.37,2.28334,19.0493,1474.33,10.079,25.4757,49.056,0,1,1,0,2,2
1317,0,1598.77,1.8232,17.1123,1475.05,10.0971,25.3633,49.056,0,0,0,0,2,2
1317,1,1294.54,10.3384,14.9268,1475.05,10.0971,25.3633,49.056,0,0,0,0,2,2
1317,2,1576.62,5.91939,21.7003,1475.05,10.0971,25.3633,49.056,0,0,0,0,2,2
1317,3,1609.55,5.91947,16.2885,1475.05,10.0971,25.3633,49.056,0,0,0,0,2,2
1317,4,1629.38,1.96345,16.8577,1475.05,10.0971,25.3633,49.056,0,0,0,0,2,2
1317,5,1350.8,2.11317,18.9227,1475.05,10.0971,25.3633,49.056,0,0,0,0,2,2
1317,6,1495.37,6.05208,21.5881,1475.05,10.0971,25.3633,49.056,0,0,1,0,2,2
1317,7,1376.96,6.26726,19.8132,1475.05,10.0971,25.3633,49.056,0,0,1,0,2,2
1317,8,1457.54,2.07906,21.7566,1475.05,10.0971,25.3633,49.056,0,1,1,0,2,2
1317,9,1376.94,2.2528,16.2223,1475.05,10.0971,25.3633,49.056,0,1,1,0,2,2
1317,10,1316.83,6.34847,18.6347,1475.05,10.0971,25.3633,49.056,0,1,1,0,2,2
1317,11,1320.51,2.24072,19.0503,1475.05,10.0971,25.3633,49.056,0,1,1,0,2,2
1318,0,1599.29,1.82805,17.1123,1475.54,10.1255,24.6883,49.056,0,0,0,0,2,2
1318,1,1295.13,10.3605,14.9271,1475.54,10.1255,24.6883,49.056,0,0,0,0,2,2
1318,2,1577.49,5.93189,21.6998,1475.54,10.1255,24.6883,49.056,0,0,0,0,2,2
1318,3,1610.19,5.92862,16.2791,1475.54,10.1255,24.6883,49.056,0,0,0,0,2,2
1318,4,1630.06,1.96337,16.8584,1475.54,10.1255,24.6883,49.056,0,0,0,0,2,2
1318,5,1351.56,2.09112,18.923,1475.54,10.1255,24.6883,49.056,0,0,0,0,2,2
1318,6,1496.02,6.05559,21.5877,1475.54,10.1255,24.6883,49.056,0,0,1,0,2,2
1318,7,1377.75,6.25109,19.8147,1475.54,10.1255,24.6883,49.056,0,0,1,0,2,2
1318,8,1458.41,2.04965,21.7576,1475.54,10.1255,24.6883,49.056,0,1,1,0,2,2
1318,9,1377.58,2.23184,16.2215,1475.54,10.1255,24.6883,49.056,0,1,1,0,2,2
1318,10,1317.57,6.30099,18.6352,1475.54,10.1255,24.6883,49.056,0,1,1,0,2,2
1318,11,1321.27,2.17339,19.0518,1475.54,10.1255,24.6883,49.056,0,1,1,0,2,2
1319,0,1600.22,1.83391,17.1123,1476.29,10.1555,24.4806,49.056,0,0,0,0,2,2
1319,1,1296.03,10.3792,14.9273,1476.29,10.1555,24.4806,49.056,0,0,0,0,2,2
1319,2,1578.79,5.94733,21.6994,1476.29,10.1555,24.4806,49.056,0,0,0,0,2,2
1319,3,1611.16,5.9386,16.2701,1476.29,10.1555,24.4806,49.056,0,0,0,0,2,2
1319,4,1631.07,1.96328,16.8591,1476.29,10.1555,24.4806,49.056,0,0,0,0,2,2
1319,5,1352.69,2.06586,18.9234,1476.29,10.1555,24.4806,49.056,0,0,0,0,2,2
1319,6,1497.2,6.05828,21.5873,1476.29,10.1555,24.4806,49.056,0,0,1,0,2,2
1319,7,1378.94,6.23256,19.8161,1476.29,10.1555,24.4806,49.056,0,0,1,0,2,2
1319,8,1459.72,2.02151,21.7585,1476.29,10.1555,24.4806,49.056,0,1,1,0,2,2
1319,9,1378.56,2.20907,16.2207,1476.29,10.1555,24.4806,49.056,0,1,1,0,2,2
1319,10,1318.69,6.2493,18.6357,1476.29,10.1555,24.4806,49.056,0,1,1,0,2,2
1319,11,1322.22,2.13698,19.0532,1476.29,10.1555,24.4806,49.056,0,1,1,0,2,2
1320,0,1601.51,1.84029,17.1122,1477.05,10.1742,24.4385,49.056,0,0,0,0,2,2
1320,1,1296.92,10.3897,14.9275,1477.05,10.1742,24.4385,49.056,0,0,0,0,2,2
1320,2,1580.09,5.95953,21.6991,1477.05,10.1742,24.4385,49.056,0,0,0,0,2,2
1320,3,1612.13,5.94531,16.2642,1477.05,10.1742,24.4385,49.056,0,0,0,0,2,2
1320,4,1632.08,1.96323,16.8595,1477.05,10.1742,24.4385,49.056,0,0,0,0,2,2
1320,5,1353.83,2.04677,18.9238,1477.05,10.1742,24.4385,49.056,0,0,0,0,2,2
1320,6,1498.83,6.06007,21.587,1477.05,10.1742,24.4385,49.056,0,0,1,0,2,2
1320,7,1380.13,6.21888,19.817,1477.05,10.1742,24.4385,49.056,0,0,1,0,2,2
1320,8,1461.03,2.00352,21.7591,1477.05,10.1742,24.4385,49.056,0,1,1,0,2,2
1320,9,1379.53,2.19356,16.2202,1477.05,10.1742,24.4385,49.056,0,1,1,0,2,2
1320,10,1319.81,6.21246,18.6361,1477.05,10.1742,24.4385,49.056,0,1,1,0,2,2
1320,11,1323.36,2.15732,19.0542,1477.05,10.1742,24.4385,49.056,0,1,1,0,2,2
1321,0,1601.98,1.84615,17.1121,1477.56,10.2032,24.4469,49.056,0,0,0,0,2,2
1321,1,1297.52,10.4028,14.9277,1477.56,10.2032,24.4469,49.056,0,0,0,0,2,2
1321,2,1581.19,5.94448,21.6986,1477.56,10.2032,24.4469,49.056,0,0,0,0,2,2
1321,3,1612.77,5.95593,16.2556,1477.56,10.2032,24.4469,49.056,0,0,0,0,2,2
1321,4,1632.76,1.96384,16.8602,1477.56,10.2032,24.4469,49.056,0,0,0,0,2,2
1321,5,1354.59,2.01451,18.9244,1477.56,10.2032,24.4469,49.056,0,0,0,0,2,2
1321,6,1499.42,6.0609,21.5865,1477.56,10.2032,24.4469,49.056,0,0,1,0,2,2
1321,7,1380.93,6.19695,19.8183,1477.56,10.2032,24.4469,49.056,0,0,1,0,2,2
1321,8,1461.9,1.97813,21.7601,1477.56,10.2032,24.4469,49.056,0,1,1,0,2,2
1321,9,1380.18,2.16961,16.2194,1477.56,10.2032,24.4469,49.056,0,1,1,0,2,2
1321,10,1320.55,6.15374,18.6367,1477.56,10.2032,24.4469,49.056,0,1,1,0,2,2
1321,11,1324.13,2.18466,19.0556,1477.56,10.2032,24.4469,49.056,0,1,1,0,2,2
1322,0,1603.17,1.85261,17.1121,1478.33,10.2227,24.2261,49.056,0,0,0,0,2,2
1322,1,1298.42,10.4098,14.9279,1478.33,10.2227,24.2261,49.056,0,0,0,0,2,2
1322,2,1582.49,5.92619,21.6983,1478.33,10.2227,24.2261,49.056,0,0,0,0,2,2
1322,3,1613.74,5.96323,16.2501,1478.33,10.2227,24.2261,49.056,0,0,0,0,2,2
1322,4,1633.77,1.96422,16.8606,1478.33,10.2227,24.2261,49.056,0,0,0,0,2,2
1322,5,1355.55,2.04241,18.9248,1478.33,10.2227,24.2261,49.056,0,0,0,0,2,2
1322,6,1500.93,6.06134,21.5862,1478.33,10.2227,24.2261,49.056,0,0,1,0,2,2
1322,7,1382.11,6.18168,19.8191,1478.33,10.2227,24.2261,49.056,0,0,1,0,2,2
1322,8,1463.2,1.96212,21.7607,1478.33,10.2227,24.2261,49.056,0,1,1,0,2,2
1322,9,1381.15,2.15355,16.2188,1478.33,10.2227,24.2261,49.056,0,1,1,0,2,2
1322,10,1321.67,6.11222,18.6371,1478.33,10.2227,24.2261,49.056,0,1,1,0,2,2
1322,11,1325.27,2.2008,19.0565,1478.33,10.2227,24.2261,49.056,0,1,1,0,2,2
1323,0,1603.68,1.85894,17.1119,1478.86,10.2507,23.9846,49.056,0,0,0,0,2,2
1323,1,1299.02,10.4181,14.9281,1478.86,10.2507,23.9846,49.056,0,0,0,0,2,2
1323,2,1583.36,5.90161,21.6979,1478.86,10.2507,23.9846,49.056,0,0,0,0,2,2
1323,3,1614.39,5.97424,16.242,1478.86,10.2507,23.9846,49.056,0,0,0,0,2,2
1323,4,1634.44,1.96478,16.8613,1478.86,10.2507,23.9846,49.056,0,0,0,0,2,2
1323,5,1356.31,2.09831,18.9255,1478.86,10.2507,23.9846,49.056,0,0,0,0,2,2
1323,6,1501.56,6.06086,21.5857,1478.86,10.2507,23.9846,49.056,0,0,1,0,2,2
1323,7,1382.91,6.15785,19.8203,1478.86,10.2507,23.9846,49.056,0,0,1,0,2,2
1323,8,1464.07,1.93998,21.7617,1478.86,10.2507,23.9846,49.056,0,1,1,0,2,2
1323,9,1381.8,2.1296,16.218,1478.86,10.2507,23.9846,49.056,0,1,1,0,2,2
1323,10,1321.85,6.10062,18.6377,1478.86,10.2507,23.9846,49.056,0,1,1,0,2,2
1323,11,1326.03,2.22193,19.0578,1478.86,10.2507,23.9846,49.056,0,1,1,0,2,2
1324,0,1604.92,1.86652,17.1118,1479.66,10.2694,23.9762,49.056,0,0,0,0,2,2
1324,1,1299.91,10.422,14.9282,1479.66,10.2694,23.9762,49.056,0,0,0,0,2,2
1324,2,1584.66,5.8868,21.6976,1479.66,10.2694,23.9762,49.056,0,0,0,0,2,2
1324,3,1615.36,5.98212,16.2367,1479.66,10.2694,23.9762,49.056,0,0,0,0,2,2
1324,4,1635.46,1.96516,16.8617,1479.66,10.2694,23.9762,49.056,0,0,0,0,2,2
1324,5,1357.44,2.13286,18.926,1479.66,10.2694,23.9762,49.056,0,0,0,0,2,2
1324,6,1503.13,6.05984,21.5854,1479.66,10.2694,23.9762,49.056,0,0,1,0,2,2
1324,7,1384.1,6.14176,19.821,1479.66,10.2694,23.9762,49.056,0,0,1,0,2,2
1324,8,1465.38,1.92649,21.7623,1479.66,10.2694,23.9762,49.056,0,1,1,0,2,2
1324,9,1382.77,2.11364,16.2175,1479.66,10.2694,23.9762,49.056,0,1,1,0,2,2
1324,10,1322.97,6.12306,18.6382,1479.66,10.2694,23.9762,49.056,0,1,1,0,2,2
1324,11,1327.18,2.23397,19.0587,1479.66,10.2694,23.9762,49.056,0,1,1,0,2,2
1325,0,1605.41,1.87346,17.1116,1480.21,10.2967,24.0885,49.056,0,0,0,0,2,2
1325,1,1300.51,10.4257,14.9285,1480.21,10.2967,24.0885,49.056,0,0,0,0,2,2
1325,2,1585.53,5.86718,21.6971,1480.21,10.2967,24.0885,49.056,0,0,0,0,2,2
1325,3,1616.1,5.98498,16.2291,1480.21,10.2967,24.0885,49.056,0,0,0,0,2,2
1325,4,1636.13,1.96573,16.8623,1480.21,10.2967,24.0885,49.056,0,0,0,0,2,2
1325,5,1358.2,2.18047,18.9268,1480.21,10.2967,24.0885,49.056,0,0,0,0,2,2
1325,6,1503.75,6.05825,21.5849,1480.21,10.2967,24.0885,49.056,0,0,1,0,2,2
1325,7,1384.89,6.11712,19.822,1480.21,10.2967,24.0885,49.056,0,0,1,0,2,2
1325,8,1466.25,1.90814,21.7632,1480.21,10.2967,24.0885,49.056,0,1,1,0,2,2
1325,9,1383.4,2.09727,16.2167,1480.21,10.2967,24.0885,49.056,0,1,1,0,2,2
1325,10,1323.72,6.15327,18.6388,1480.21,10.2967,24.0885,49.056,0,1,1,0,2,2
1325,11,1327.94,2.24942,19.06,1480.21,10.2967,24.0885,49.056,0,1,1,0,2,2
1326,0,1606.65,1.88126,17.1115,1481.04,10.3113,24.4768,49.056,0,0,0,0,2,2
1326,1,1301.4,10.4269,14.9286,1481.04,10.3113,24.4768,49.056,0,0,0,0,2,2
1326,2,1586.83,5.85582,21.6968,1481.04,10.3113,24.4768,49.056,0,0,0,0,2,2
1326,3,1617.06,5.98251,16.2242,1481.04,10.3113,24.4768,49.056,0,0,0,0,2,2
1326,4,1637.14,1.9661,16.8628,1481.04,10.3113,24.4768,49.056,0,0,0,0,2,2
1326,5,1359.34,2.20922,18.9274,1481.04,10.3113,24.4768,49.056,0,0,0,0,2,2
1326,6,1505.31,6.05597,21.5845,1481.04,10.3113,24.4768,49.056,0,0,1,0,2,2
1326,7,1386.08,6.10053,19.8227,1481.04,10.3113,24.4768,49.056,0,0,1,0,2,2
1326,8,1467.56,1.89716,21.7638,1481.04,10.3113,24.4768,49.056,0,1,1,0,2,2
1326,9,1384.37,2.08785,16.2161,1481.04,10.3113,24.4768,49.056,0,1,1,0,2,2
1326,10,1324.84,6.17134,18.6393,1481.04,10.3113,24.4768,49.056,0,1,1,0,2,2
1326,11,1329.08,2.25786,19.0609,1481.04,10.3113,24.4768,49.056,0,1,1,0,2,2
1327,0,1607.14,1.88899,17.1112,1481.61,10.3326,24.6855,49.056,0,0,0,0,2,2
1327,1,1302,10.4268,14.9288,1481.61,10.3326,24.6855,49.056,0,0,0,0,2,2
1327,2,1587.7,5.84113,21.6963,1481.61,10.3326,24.6855,49.056,0,0,0,0,2,2
1327,3,1617.71,5.97924,16.217,1481.61,10.3326,24.6855,49.056,0,0,0,0,2,2
1327,4,1637.82,1.96667,16.8634,1481.61,10.3326,24.6855,49.056,0,0,0,0,2,2
1327,5,1360.09,2.24832,18.9283,1481.61,10.3326,24.6855,49.056,0,0,0,0,2,2
1327,6,1505.93,6.05309,21.584,1481.61,10.3326,24.6855,49.056,0,0,1,0,2,2
1327,7,1386.82,6.08372,19.8236,1481.61,10.3326,24.6855,49.056,0,0,1,0,2,2
1327,8,1468.43,1.8831,21.7648,1481.61,10.3326,24.6855,49.056,0,1,1,0,2,2
1327,9,1385.02,2.07412,16.2153,1481.61,10.3326,24.6855,49.056,0,1,1,0,2,2
1327,10,1325.58,6.19528,18.6399,1481.61,10.3326,24.6855,49.056,0,1,1,0,2,2
1327,11,1329.85,2.26807,19.0621,1481.61,10.3326,24.6855,49.056,0,1,1,0,2,2
1328,0,1608.32,1.89679,17.1111,1482.46,10.3448,24.9074,49.056,0,0,0,0,2,2
1328,1,1302.9,10.4254,14.929,1482.46,10.3448,24.9074,49.056,0,0,0,0,2,2
1328,2,1589,5.83276,21.696,1482.46,10.3448,24.9074,49.056,0,0,0,0,2,2
1328,3,1618.67,5.97713,16.2123,1482.46,10.3448,24.9074,49.056,0,0,0,0,2,2
1328,4,1638.83,1.96705,16.8638,1482.46,10.3448,24.9074,49.056,0,0,0,0,2,2
1328,5,1361.23,2.27172,18.9289,1482.46,10.3448,24.9074,49.056,0,0,0,0,2,2
1328,6,1507.42,6.04981,21.5836,1482.46,10.3448,24.9074,49.056,0,0,1,0,2,2
1328,7,1388.01,6.07503,19.8242,1482.46,10.3448,24.9074,49.056,0,0,1,0,2,2
1328,8,1469.74,1.87514,21.7654,1482.46,10.3448,24.9074,49.056,0,1,1,0,2,2
1328,9,1385.99,2.06524,16.2148,1482.46,10.3448,24.9074,49.056,0,1,1,0,2,2
1328,10,1326.7,6.2092,18.6404,1482.46,10.3448,24.9074,49.056,0,1,1,0,2,2
1328,11,1330.99,2.2733,19.0629,1482.46,10.3448,24.9074,49.056,0,1,1,0,2,2
1329,0,1608.82,1.90474,17.1108,1483.04,10.3632,24.9074,49.056,0,0,0,0,2,2
1329,1,1303.49,10.4213,14.9292,1483.04,10.3632,24.9074,49.056,0,0,0,0,2,2
1329,2,1589.87,5.82279,21.6955,1483.04,10.3632,24.9074,49.056,0,0,0,0,2,2
1329,3,1619.32,5.97426,16.2055,1483.04,10.3632,24.9074,49.056,0,0,0,0,2,2
1329,4,1639.51,1.96785,16.8643,1483.04,10.3632,24.9074,49.056,0,0,0,0,2,2
1329,5,1361.99,2.30284,18.9298,1483.04,10.3632,24.9074,49.056,0,0,0,0,2,2
1329,6,1508.05,6.04413,21.5819,1483.04,10.3632,24.9074,49.056,0,0,1,0,2,2
1329,7,1388.8,6.06234,19.8249,1483.04,10.3632,24.9074,49.056,0,0,1,0,2,2
1329,8,1470.61,1.8651,21.7663,1483.04,10.3632,24.9074,49.056,0,1,1,0,2,2
1329,9,1386.64,2.05255,16.214,1483.04,10.3632,24.9074,49.056,0,1,1,0,2,2
1329,10,1327.45,6.22725,18.6411,1483.04,10.3632,24.9074,49.056,0,1,1,0,2,2
1329,11,1331.76,2.27887,19.0641,1483.04,10.3632,24.9074,49.056,0,1,1,0,2,2
1330,0,1610.05,1.91362,17.1106,1483.93,10.3755,25.0329,49.056,0,0,0,0,2,2
1330,1,1304.39,10.4176,14.9293,1483.93,10.3755,25.0329,49.056,0,0,0,0,2,2
1330,2,1591.17,5.81739,21.6952,1483.93,10.3755,25.0329,49.056,0,0,0,0,2,2
1330,3,1620.29,5.97271,16.2011,1483.93,10.3755,25.0329,49.056,0,0,0,0,2,2
1330,4,1640.52,1.96871,16.8647,1483.93,10.3755,25.0329,49.056,0,0,0,0,2,2
1330,5,1363.12,2.3209,18.9305,1483.93,10.3755,25.0329,49.056,0,0,0,0,2,2
1330,6,1509.59,6.03445,21.5809,1483.93,10.3755,25.0329,49.056,0,0,1,0,2,2
1330,7,1389.99,6.05389,19.8254,1483.93,10.3755,25.0329,49.056,0,0,1,0,2,2
1330,8,1471.91,1.86016,21.7668,1483.93,10.3755,25.0329,49.056,0,1,1,0,2,2
1330,9,1387.61,2.04449,16.2135,1483.93,10.3755,25.0329,49.056,0,1,1,0,2,2
1330,10,1328.56,6.2374,18.6415,1483.93,10.3755,25.0329,49.056,0,1,1,0,2,2
1330,11,1332.9,2.28109,19.0649,1483.93,10.3755,25.0329,49.056,0,1,1,0,2,2
1331,0,1610.54,1.92199,17.1103,1484.53,10.392,25.4434,49.056,0,0,0,0,2,2
1331,1,1304.99,10.4104,14.9295,1484.53,10.392,25.4434,49.056,0,0,0,0,2,2
1331,2,1592.04,5.81115,21.6947,1484.53,10.392,25.4434,49.056,0,0,0,0,2,2
1331,3,1620.93,5.97046,16.1947,1484.53,10.392,25.4434,49.056,0,0,0,0,2,2
1331,4,1641.19,1.97,16.8653,1484.53,10.392,25.4434,49.056,0,0,0,0,2,2
1331,5,1363.88,2.34404,18.9314,1484.53,10.392,25.4434,49.056,0,0,0,0,2,2
1331,6,1510.21,6.02118,21.5796,1484.53,10.392,25.4434,49.056,0,0,1,0,2,2
1331,7,1390.78,6.04193,19.8261,1484.53,10.392,25.4434,49.056,0,0,1,0,2,2
1331,8,1472.78,1.85465,21.7677,1484.53,10.392,25.4434,49.056,0,1,1,0,2,2
1331,9,1388.26,2.03289,16.2126,1484.53,10.392,25.4434,49.056,0,1,1,0,2,2
1331,10,1329.31,6.25005,18.6422,1484.53,10.392,25.4434,49.056,0,1,1,0,2,2
1331,11,1333.67,2.28229,19.0661,1484.53,10.392,25.4434,49.056,0,1,1,0,2,2
1332,0,1611.72,1.93073,17.11,1485.44,10.4017,25.5481,49.056,0,0,0,0,2,2
1332,1,1305.88,10.4045,14.9297,1485.44,10.4017,25.5481,49.056,0,0,0,0,2,2
1332,2,1593.34,5.80824,21.6943,1485.44,10.4017,25.5481,49.056,0,0,0,0,2,2
1332,3,1621.89,5.96901,16.1906,1485.44,10.4017,25.5481,49.056,0,0,0,0,2,2
1332,4,1642.21,1.97085,16.8656,1485.44,10.4017,25.5481,49.056,0,0,0,0,2,2
